SMILES,IZ
Cn1ncc2c(NCCO)ncnc21,21
CC(=O)OCn1nnn(-c2ccccc2)c1=O,0
CC1=NC(=S)N(n2c(CCl)nc3ccccc3c2=O)C(=O)C1/N=N/c1ccccc1,7
Cc1ccc[n+](CC(=O)c2ccc(O)c(O)c2)n1,18
Cc1ccc(C2=Nn3c(nnc3-c3cc(Cl)cc(Cl)c3Cl)SC2)cc1,11
O=C1S/C(=C\c2ccc(S(=O)(=O)Nc3nc(-c4ccccc4)cs3)cc2)C(=O)N1C(=O)c1ccccc1Cl,24
COc1ccc(/C=C/C(=O)C2C(=O)NC(=S)NC2=O)cc1,21
CCN1CCN(Cn2nc(C34CC5CC(CC(C5)C3)C4)n(/N=C/c3ccccc3O)c2=S)CC1,11
O=C(/C=C/c1ccc2ccccc2c1)C1C(=O)NC(=S)NC1=O,19
CCCCc1nc(Cl)c(-c2cc(-c3ccc(C)cc3)nc3c2C(=O)c2ccccc2-3)n1Cc1ccccc1,8
Cc1cc(=O)[nH]c(/C(=N/Nc2ccc([N+](=O)[O-])cc2)C(=O)c2ccc(Cl)cc2)n1,0
Cc1nn(-c2ccccc2)c2nc(-n3nc(N)c(C#N)c3-c3ccc(Cl)cc3)nc(-c3ccc(Cl)cc3)c12,9
Cc1c(C(=O)OCC#CCN2CCN(c3ccc(Br)cc3C#N)CC2)sc2ncnc(N3CCCCC3)c12,15
CSc1nnc(-c2cc(C)nc3ccccc23)o1,13
Clc1ccccc1-c1nnc2c(Cc3ccccc3)nc3ccccc3n12,14
COc1cc(-c2cnc(N3CCC(C#N)CC3)c3[nH]c(Cc4ccc(Cl)cc4Cl)nc23)ccc1F,8
N#Cc1c(-c2ccco2)nc(SCC(=O)Nc2ccc(OCl)cc2)[nH]c1=O,18
CCOC(=O)c1nc(N)sc1Sc1nc2ccc(Cl)cc2c(=O)n1-c1ccccc1,8
Clc1ccc(C2=NNC(c3cn(-c4ccccc4)nc3-c3cccs3)C2)cc1,26
CSc1nc(-c2cccc(O)c2O)c(C#N)c(=O)n1C,12.68
Cc1nn(-c2ccccc2)c2c1C1(C(C#N)=C(N)O2)c2ccccc2-c2ccccc21,16
CC(=O)c1sc2c(c1N)c1c(c3nncn32)CCCC1,0
COc1cc(/C=C(\C#N)c2nc3cc(F)ccc3o2)cc(OC)c1OC,20
CC(C)(C)OC(=O)N1CCN(c2ccc(N3C[C@H](COC(=O)N[C@H]4C=C[C@@H](O)C4)OC3=O)cc2F)CC1,10
O=C(NCC(=O)N1c2ccccc2Sc2ccccc21)NN1C(=O)C(Cl)C1c1ccccc1,5
Cc1nnc(S)n(N)c1=O,15
Cc1nn(-c2ccccc2)c(Cl)c1C1CC(C2C(=O)NC(=S)NC2=O)=NN1,18.2
Cc1ccc2[nH]c(-c3ccccc3)c(-c3nc(NN)nc4[nH]nc(N)c34)c2c1,12
Cc1ccc(-c2csc(Nc3cc(-c4ccc(C)cc4)n(C(N)=S)n3)n2)cc1,8
C=C(C)[C@H]1CC[C@@]23CC(CC[C@H]2[C@]1(C)CCC(=O)OC)C(COC)C3=O,15
Cc1onc(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,30
N=C1NC2NN(c3ccccc3)NC2C2CCCCC12,19
Nc1[nH]nc(NC(=S)Nc2ccc(C(=O)NCC(=O)O)cc2)c1/N=N/c1ccc(Cl)cc1,28
COc1cc(/C=C(\C#N)c2nc3cc(Cl)ccc3o2)cc(OC)c1OC,15
Cn1ncc2c(NCCc3ccc(O)cc3)ncnc21,0
NN1C(=S)NNC1c1cccnc1,0
CN1C(=O)C2NC3NNC(C#N)C(=N)N3C2N(C)C1=O,18
O=C1c2ccccc2C(=O)N1OCCNc1nc(-c2ccc(F)cc2)c2c(n1)N1C(=O)C(c3ccccc3)(c3ccccc3)N=C1S2,21
C(=N/Nc1cc(N/N=C/c2ccccc2)[nH]n1)\c1ccccc1,9
O=C(/C=C/c1cccc(Cl)c1)c1cc(C(=O)/C=C/c2cccc(Cl)c2)c(O)cc1O,10
Cc1ccc(OCc2ccccc2-c2nnc(SCc3ccc(Cl)cc3)o2)cc1,11
Cc1ccc2oc(=O)c3c(c2c1)Nc1ccccc1N3,4
O=C1CSC(c2cccc3ccccc23)N1c1nnc2c3ccccc3nc-2s1,20
O=C(Nc1ccc(Cl)nc1)c1cc(-c2ccc(Cl)cc2)n(-c2ccc(F)cc2)n1,10
CCOC(=O)C1C(c2ccco2)N(N=O)C(c2ccco2)C(C(=O)OCC)S1(=O)=O,10
COc1ccc(-[n+]2noc(O)c2Cn2c(-c3ccc([N+](=O)[O-])cc3)nc3ccccc32)cc1,12
Cc1c(C(N)=O)sc2nc(C)n(/N=c3\scc(-c4ccc(Br)cc4)n3-c3ccccc3)c(=O)c12,12
O=C(/C=C/c1ccccc1O)c1cc(Cl)c[nH]1,18
Cc1cc(Sc2nc3ccccc3o2)nc(SCc2nc3ccccc3o2)n1,14
O=C1N/C(=N\c2ccc(F)c(Cl)c2)S/C1=C\c1ccc(O)cc1,10
Cc1ccc(-c2c(C#N)c(N)nc3c2CCCC3)s1,20
CC(C)Nc1ncnc2c1cnn2C,10
O=C1N/C(=N\c2ccc(Cl)cc2)S/C1=C\c1ccccc1[N+](=O)[O-],9
C=C(C)[C@H]1CC[C@@]23CC(CC[C@H]2[C@]1(C)CCC(=O)O)C(CSCc1ccccc1)C3=O,15
CCN1CCN(CC2SC(c3ccc(O)cc3)N(c3ccc(Nc4nc(Oc5cc(=O)n(C)c6ccccc56)nc(N(C)C)n4)cc3)C2=O)CC1,14
COc1cc(C2CC(c3cc4ccccc4o3)=NN2C(=O)Nc2ccc(Cl)cc2)ccc1O,18
CNc1nc(N)nc(N/N=C/c2ccc(C=O)cc2)n1,13
O=C(c1ccncc1)N(/N=C/c1c[nH]nc1-c1ccc(Cl)cc1)C(=O)c1ccc(CCl)cc1,20
CCOC(=O)c1c(-c2ccc(OC)cc2)cc(-c2ccc[nH]2)c([N+](=O)[O-])c1N,12
Clc1ccccc1C1ONC2=C1C(c1ccccc1)N(Cc1ccccc1)C1CCCCC21,6
COc1ccc(C2=NN(c3nc(-c4ccc([N+](=O)[O-])cc4)cs3)C(c3ccc(-c4ccc(Cl)cc4[N+](=O)[O-])o3)C2)cc1OC,11
FC(F)(F)c1ccccc1NCn1nc(C23CC4CC(CC(C4)C2)C3)n(-c2ccc(Cl)cc2)c1=S,11
O=C(/C=C/c1ccc(O)cc1)OC[C@H]1O[C@@H](Oc2cc(O)cc3c2C(=O)CC(c2ccc(O)cc2)O3)[C@H](O)[C@@H](O)[C@@H]1O,10
N=C(N)c1ccc(-c2ccc(-c3cccs3)o2)nc1,7
CC(C)(C)OC(=O)N1OC2CCC1C21CCN(c2ccc(N3C[C@H](CN)OC3=O)cc2F)CC1,0
N#CC1=C(N)OC2=C(CNc3c2cccc3[N+](=O)[O-])C1c1cccs1,20
NC1=NC2(CCCCC2)n2c(nc3ccccc32)N1,5
CCC1=NN(c2ccc(F)cc2)C(=O)C1Oc1ccccc1,18
CCCCS[S+]([O-])CCCC,0
Cc1cc(Br)cnc1NCCc1ccccc1C=O,5
Cc1nn(-c2ccccc2)c(Cl)c1/C=C/C1=Cc2c(sc(N3C(=O)[C@@H](Oc4ccc(Cl)cc4Cl)[C@H]3c3ccccc3O)c2C#N)C(C)(C)C1,11.56
O=C1N/C(=N\c2ccc([N+](=O)[O-])cc2)S/C1=C\c1ccccc1Cl,17
Cn1ncc2c(NCCc3cccc(F)c3)ncnc21,8
CS(=O)(=O)c1ccc(OCc2nnc3sc(Cc4ccccc4)nn23)cc1,11
O=c1c2cc(Br)ccc2nc(Cc2ccccc2Nc2c(Cl)cccc2Cl)n1-c1ccc(/N=C/c2ccccc2O)cc1,4
N#CC1=C(N)OC2=C(CNc3c2cc(Cl)cc3[N+](=O)[O-])C1c1ccc(Cl)cc1,16
Ic1ccc(NC2OCCc3ccccc32)nc1,4.5
Nc1c(C(=O)N/N=C/c2ccc(F)cc2)n[nH]c1-c1ccc(Cl)cc1,12
Cc1ccc(NC(=S)NC(=O)c2cn(CCO)c3c(cc(O)c4ncccc43)c2=O)cc1,4
Cc1cc(=O)oc2cc(OCCCCN=[N+]=[N-])ccc12,12.8
Cc1ccc2[nH]c(-c3ccccc3)c(C3C=C(c4ccccc4)Oc4[nH]c(=S)nc(N)c43)c2c1,9
O=[N+]([O-])c1cccc(C2CC(c3cc4cc(Br)ccc4o3)=Nc3ccccc3S2)c1,6
COc1ccc(O)c(/C=N/CCSCCc2ccccn2)c1,10
Cc1ccc(C(=O)CCNC(C)C(O)c2ccccc2)cc1,23
COc1cc(/C=C/C(O)=C/C(/C=C/c2ccc(O)c(OC)c2)=N/c2ccc(S(=O)(=O)Nc3nc(C)cc(C)n3)cc2)ccc1O,19
CCCCCCCCCCCC1CC(=O)NCCCN(C)CCCCN(C)CCCN1C,10
O=C(c1cccs1)c1cc(-c2ccccc2)nc2[nH]c(=S)[nH]c(=O)c12,12
CC(=O)N1CCN(c2nc(Nc3ccccc3)nc(Oc3ccc4c(C)cc(=O)oc4c3)n2)CC1,23
CC(C)(C)n1ncc2c(NCc3cccc([N+](=O)[O-])c3)ncnc21,17
N#Cc1c(-c2ccc([N+](=O)[O-])cc2)nc(=S)[nH]c1N1CCCCC1,17
COc1ccc(-n2c(Sc3nnc(N)s3)nc3cc(OC)c(OC)cc3c2=O)cc1,8
CNc1nc(NC)nc(N/N=C/c2ccc(C=O)cc2)n1,11
CSc1ccc(Cc2nnc3sc(-c4ccc(-c5ccc([N+](=O)[O-])cc5)o4)nn23)cc1,10
Cc1cc(=O)oc2cc(Oc3nc(Nc4ccc(N5C(=O)C(CN6CCN(c7ccccn7)CC6)SC5c5ccc(O)cc5O)cc4)nc(N(C)C)n3)ccc12,20
Cc1ccc2nc(NC(=O)CNc3ccc(-c4nc(N5CC(C)CC(C)C5)nc(N5CC(C)CC(C)C5)n4)cc3)sc2c1,15
COCn1c(=O)n(C2CCN(C3CCc4cc(OC)c(OC)cc43)CC2)c2ccc(Cl)cc21,15
CC1=CC(=O)C(C(C)(C)CC(=O)O)=C(C)C1=O,0
Cn1c(N2CCCCC2)nc(-c2ccccc2)c(C#N)c1=O,17
Cc1ccc(C2=N/C(=N/N=C(/C[n+]3c(-c4ccccc4)cc(C(=O)O)c4ccccc43)c3ccccc3)SC2)cc1,8
Cc1ccc2c(ccc3cc(C(C)C)c(O)cc32)c1C,7
COc1ccc(C2CC(=NOC(=O)c3ccc(F)cc3)CC(c3ccc(OC)cc3)N2C)cc1,19
c1ccc(CC2=Nc3ccccc3N3CC(c4ccccc4)=NN=C23)cc1,12
Cc1ccc2[nH]c(-c3ccccc3)c(-c3c(C#N)c4nnnn4c4nnnn34)c2c1,10
Cc1ccc(C2=CC(c3c(-c4ccccc4)[nH]c4ccccc34)c3c(nc4oc(=O)c(C#N)c(N)c4c3N)O2)cc1,9
N#CC1C(=N)N2C(NC(=O)C3C(c4ccc(Cl)cc4)CSC32)C(C#N)C1c1ccccc1,6
CCCCN(CCCC)CC(=O)Nn1c(S)nnc1-c1ccc(OC)cc1,18.2
O=C1CSC(c2cc3ccccc3nc2Cl)N1c1ccc(F)cc1,24
CCOC(=O)c1sc(NS(=O)(=O)c2ccccc2)nc1C,13
Cc1nn(-c2ccccc2)c(Cl)c1/C=C/C1=Cc2c(sc(N3C(=O)[C@@H](Oc4ccc(Cl)cc4Cl)[C@H]3c3ccc(Cl)cc3)c2C#N)C(C)(C)C1,11.2
COc1cc(/C=C/C(=O)C2=C(/C=C/c3ccc(O)c(OC)c3)NC(=O)NC2c2ccc(Cl)cc2)ccc1O,9
O=C(CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1)N/N=C/c1cc2ccccc2[nH]1,27
O=C(CSc1nnc(-c2ccncc2)n1-c1ccccc1)N/N=C/c1ccccn1,40
Cc1ccccc1OCc1nnc(-c2cc(F)c(Cl)cc2Cl)o1,28
O=C(c1ccc(Nc2nc(-c3ccccc3)nc3ccccc23)cc1)N1NC(S)SC1c1ccc(Cl)c([N+](=O)[O-])c1,22
O=c1c(Cc2ccc(Cl)cc2)nnc2scc(-c3cc(F)c(Cl)cc3Cl)n12,29
COc1ccc(C2CC(c3ccc(C)cc3)=NN2c2nc(-c3ccccc3)cs2)cc1,19
CSc1nc(-c2ccc(Cl)cc2)c(C#N)c(=O)n1C,11.95
O=C1CSC(c2cc3ccccc3nc2Cl)N1c1ccc([N+](=O)[O-])cc1,25
N#Cc1ccccc1C(C#N)/N=N/c1ccccc1,30
O=C1NCc2cc3c(=O)n(-c4ccccc4)c(-c4ccccc4)c(-c4ccccc4)c3cc2N1,6
Cc1ccc(C(=O)n2cc(C)n(-c3ccccc3C)c2=S)cc1,10
O=C(O)c1cc(-c2ccccc2)nc2cc(N3CCNCC3)ccc12,4
CCOC(=O)CSc1nc(-n2nc(C)cc2C)c2c(c1C#N)CCCC2,0
COc1ccc2[nH]cc(/C=c3\sc4n(c3=O)C(c3ccc(Cl)cc3)C3=C(N=4)c4ccccc4CC3)c2c1,14
O=C1CCSCCC(=O)Nc2cccc(n2)NC(=O)CCSCCC(=O)Nc2cccc(n2)N1,14
Clc1ccc(-c2nn3c(-c4cccc(-c5nnc6sc(-c7ccc(Cl)cc7)nn56)n4)nnc3s2)cc1,15
CCOC(=O)c1cnn(-c2nc(-c3cccc(O)c3O)c(C#N)c(=O)n2C)c1N,20.33
COc1ccc(Cl)c(-c2nnc3sc(-c4ccnc(F)c4)nn23)c1,19.52
N#Cc1c(-c2ccc(Cl)cc2)cc(-c2cccs2)nc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,28
O=S(=O)(Cc1nnc(CS(=O)(=O)C2CNN=C2S(=O)(=O)c2ccc(Cl)cc2)o1)Nc1ccc(Cl)cc1,19
CCOC(=O)c1sc(/N=C/c2ccco2)nc1C,13
COc1ccc(Br)c(-c2nnc3n2NC(c2cccc(Cl)c2)S3)c1,11
O=C(O)COC(Cn1nnc(-c2ccccc2)n1)c1ccc(Cl)cc1,14
CCOC(=O)c1sc(NC(=S)Nc2ccc(F)cc2)nc1C,13
CC(=O)N1CCN(c2nc(Nc3ccccc3)nc(Oc3cc(=O)oc4ccccc34)n2)CC1,22
O=C(/C=C/c1ccc(Cl)cc1)c1cc(C(=O)/C=C/c2ccc(Cl)cc2)c(O)cc1O,15
O=S(=O)(c1ccccc1)c1ccc(C(O)Cc2cn(Cc3ccccc3)nn2)cc1,20
CCOC(=O)C1C(c2ccc(C)cc2)N(N=O)C(c2ccc(C)cc2)C(C(=O)OCC)S1(=O)=O,9
COc1ccc(C2CC(=NOC(=O)c3cc([N+](=O)[O-])cc([N+](=O)[O-])c3)CC(c3ccc(OC)cc3)N2C)cc1,9
CC1(C)CC(=[N+]2CCCC2)C=CN1Cc1ccc([N+](=O)[O-])cc1,0
COc1cc(/C=C/C(O)=C/C(/C=C/c2ccc(O)c(OC)c2)=N/c2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,13
N#Cc1ccc(Nc2nc(Oc3ccnc4ccccc34)nc(N3CCN(C(c4ccccc4)c4ccccc4)CC3)n2)cc1C(F)(F)F,19
Cc1cccc(OCc2ccccc2-c2nn(CNc3cccc(C(F)(F)F)c3)c(=S)o2)c1,16
Cc1cccc2c1OCCC(Cn1cc(COc3ccc4ccc(=O)oc4c3)nn1)=C2Cl,14
COC(=O)/C=C1/C(=O)NC(=S)N1/N=C/c1c[nH]nc1-c1ccc(Cl)cc1Cl,7
CCN1CCN(CC2SC(c3ccccc3Br)N(c3ccc(Nc4nc(Oc5cc(=O)n(C)c6ccccc56)nc(N(C)C)n4)cc3)C2=O)CC1,14
O=c1[nH]c(=O)c2cc3cc(Cl)ccc3nc2[nH]1,12
Nc1ncc(Sc2nc3ccc(Cl)cc3c(=O)n2Cc2ccccc2)s1,8
Nc1c(C(=O)Nc2nc3ccccc3s2)cnn1-c1ccccc1,19
O=C(Cn1cc(COC(Cc2cn(CC(=O)c3ccccc3)nn2)c2ccc(S(=O)(=O)c3ccccc3)cc2)nn1)c1ccccc1,23
N#Cc1c(-c2c(-c3ccccc3)[nH]c3ccc(Cl)cc23)n2nnnc2n2nnnc12,12
Cc1ccc(C2SCC(=O)N2NC(=O)c2ccc(-n3c(-c4ccccc4)nc4c(Br)cc(Br)cc4c3=O)cc2)cc1,16
CC(=O)Nc1cccc(OCc2cc(=O)oc3c2ccc2ccccc23)c1,19
CC(=O)CSc1nc(-n2nc(C)cc2C)c2c(c1C#N)CCCC2,0
COc1cc(-c2nnc(-c3ccccc3COc3cccc(C)c3)o2)cc(OC)c1OC,16
O=c1oc2ccccc2cc1-c1nnc(Sc2nc(Oc3cccc4cccnc34)nc(N3CCC(Cc4ccccc4)CC3)n2)o1,10
COc1cccc(Cn2c(-c3ccc(-n4cncn4)cc3)nc3c(F)cc(F)cc32)c1,22
N#Cc1ccc(Nc2nc(Oc3ccnc4ccccc34)nc(N3CCN(c4ccccn4)CC3)n2)cc1C(F)(F)F,16
CCCCCNC(=O)Nc1c(-c2ccc(F)cc2)nc2ccccc2c1O,10
CSc1nc2c(c(=O)n1C)C(c1ccc([N+](=O)[O-])cc1)C1=C(CC(C)(C)CC1Cl)N2,14
O=c1[nH]c2ccccc2nc1/C(Cl)=C/c1ccc(Cl)cc1,15
Nn1c(CS(=O)(=O)Nc2ccccc2)nnc1CS(=O)(=O)c1c[nH]nc1S(=O)(=O)c1ccccc1,17
CCOC(=O)C1=C(C)N=c2s/c(=C\c3ccc(F)c(Oc4ccccc4)c3)c(=O)n2C1c1ccc(SC)cc1,12
O=C(Cn1cc(CC(O)c2ccc(S(=O)(=O)c3ccccc3)cc2)nn1)c1ccc(Br)cc1,25
CC1SCC(=O)N1c1nnc2c3ccccc3nc-2s1,24
COc1cc(/C=C/c2noc(/C=C/c3ccc(O)c(OC)c3)c2/N=N/C2=C=C=C(S(=O)(=O)Nc3cc(C)on3)C=C2)ccc1O,9
Cc1ccc2nc(Sc3nnc(N)s3)n(-c3ccc(Cl)cc3)c(=O)c2c1,12
O=C(CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1)N/N=C/c1cccnc1,31
COc1ccc(OC)c(/C=C/C(=O)c2cc(Cl)c(Cl)[nH]2)c1,15
Cc1ccc(C2=CC(c3c(-c4ccccc4)[nH]c4ccccc34)c3c(n[nH]c3N)O2)cc1,8
C(=N\c1nnc[nH]1)\c1cccc2ccccc12,24
O=C(/C=C/c1ccco1)c1cc(C(=O)/C=C/c2ccco2)c(O)cc1O,15
N#Cc1c(-c2ccccc2)csc1N,10.6
O=c1n(Cc2ccccc2)nnn1-c1ccccc1,0
Cc1ccc(NC(=O)NCCn2c(-c3ccccc3)nc3ccc([N+](=O)[O-])cc3c2=O)cc1,17
NS(=O)(=O)c1ccc(-n2c(/C=C/c3ccccc3)nc3sc4c(c3c2=O)CCCC4)cc1,15
COc1ccc(Br)c(-c2nnc3n2NC(c2ccc([N+](=O)[O-])cc2)S3)c1,16
O=C(N/N=C/c1ccco1)c1ccc(-n2c(-c3ccccc3)nc3c(Br)cc(Br)cc3c2=O)cc1,8
O=C1N/C(=N\c2ccccc2[N+](=O)[O-])S/C1=C\c1ccccc1,10
CSc1ccc(Nc2nc3c(-c4cccc(F)c4)nc4ccccc4c3o2)cc1,20
Cc1ccc(-c2nn(CC(=O)N3c4ccccc4Sc4ccc(Cl)cc43)c(=N)s2)cc1,7
O=C1NC(c2ccccc2O)NC2C1CNN2c1ccc([N+](=O)[O-])cc1[N+](=O)[O-],16
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,54
Nc1nc(COC(=O)c2c(F)cc(F)cc2F)cs1,16
O=C(NCCn1c(-c2ccccc2)nc2ccc([N+](=O)[O-])cc2c1=O)Nc1ccccc1,14
COc1ccc(/C=N/Nc2cc(C(F)(F)F)nc3c(C(F)(F)F)cccc23)c(F)c1,24
Cc1nn(-c2ccccc2)c2c1C(c1ccc(Cl)cc1)n1c(s/c(=C\c3ccc(C#N)cc3)c1=O)=N2,18
Cc1ccc(-n2c(Sc3sc(N)nc3C)nc3ccc(C)cc3c2=O)cc1,8
N#Cc1c2c(c3nncn3c1SCC(=O)c1ccccc1)CCCC2,0
Cc1ccc(C2=CC(c3c(-c4ccccc4)[nH]c4ccc(C)cc34)c3c(n[nH]c3N)O2)cc1,8
O=C(Nc1ccccc1)c1cn(CCO)c2c(cc(O)c3ncccc32)c1=O,8
Nc1[nH]c(=O)nc2c1C(c1c(-c3ccccc3)[nH]c3ccc(Cl)cc13)C=C(c1ccc(Cl)cc1)O2,9
COc1ccc(C2=NN(c3nc(-c4ccc([N+](=O)[O-])cc4)cs3)C(c3ccc(-c4ccc(Cl)cc4Cl)o3)C2)cc1OC,16
Cc1cccc(OCc2ccccc2-c2nnc(-c3cccc4ncccc34)o2)c1,10
Cc1c(/N=C/c2ccc(O)cc2)c(=O)n(-c2ccccc2)n1C,5
O=[N+]([O-])c1cccc2c1NCC1C2=NN(c2ccccc2)C1c1ccc(Cl)cc1,13
COC(=O)[C@@H]1CCCN1C(=O)c1ccc(-c2nc3cc(C)c(C)cc3[nH]2)cc1,22
Cc1ccc(/C=C/C(=O)c2ccc(C)cc2)cc1,0
O=[N+]([O-])c1cc(Cl)cc2c1NCC1C2=NNC1c1ccc(F)cc1,8
S=c1n(CNc2ccccc2)nc(C23CC4CC(CC(C4)C2)C3)n1-c1ccc(Cl)cc1,10
Cc1cccc(C(=O)N2C(=O)S/C(=C\c3ccc(S(=O)(=O)Nc4nc(-c5ccccc5)cs4)cc3)C2=O)c1,19
Cc1ccc(-c2c(C#N)c(N)nc3c2CCCCC3)o1,14
COc1cc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(O)c(OC)c2)ccc1O,11
COc1cc(C2CC(c3ccccc3)=Cc3[nH]nc(O)c32)cc(OC)c1OC,0
Fc1ccccc1NCn1nc(C23CC4CC(CC(C4)C2)C3)n(-c2ccc(Cl)cc2)c1=S,10
Cc1c(-n2c(Cc3ccc(Cl)cc3)nn(Cc3nnc(S)n3Cc3ccccc3)c2=O)c(=O)n(-c2ccccc2)n1C,30
Cc1ccc2[nH]c(-c3ccccc3)c(-c3cc(-c4ccccc4)nc4nc[nH]c(=O)c34)c2c1,10
CC(=O)NC[C@H]1CN(c2ccc(N3CCC4(CC3)C(O)CCC4NC(=O)OC(C)(C)C)c(F)c2)C(=O)O1,0
Cc1ccc(-c2nc3sc(C)nn3c2-c2nc3ccccc3[nH]2)cc1,3
Cc1cccc(NC(=O)c2cn(CCO)c3c(cc(O)c4ncccc43)c2=O)c1,6
COc1ccc(-n2c(S)nnc2-c2csc(NC(=S)Nc3ccccc3)n2)cc1,8
COc1ccc(C2SCC(=O)N2NC(=O)c2ccc(-n3c(-c4ccccc4)nc4c(Br)cc(Br)cc4c3=O)cc2)cc1,11
Clc1cc(Cl)c(Cl)c(-c2nnc3sc(-c4cccc5cnccc45)nn23)c1,10
N#C/C(=C\c1ccccc1)c1nc2cc(Cl)ccc2o1,10
CCOc1ccc(NC(=O)Nc2ccc(-c3nc(Oc4cccc(C)c4)c4ccccc4n3)cc2)cc1,26
CCOC(=O)CC(=O)c1cc2ccccc2cn1,22
Cc1nn(-c2ccccc2)c2nc(NN)nc(-c3ccc(Cl)cc3)c12,16
CCOC(=O)C1=C(N)Sc2[nH]c(=S)[nH]c(=S)c2C1c1ccc(Cl)cc1,18
Nn1c(-c2ccccc2)cn2c(=O)c3c(-c4ccccc4)c4c(nc3nc12)CCCC4,23
COC(=O)c1c(-c2ccc(OC)cc2)nc2[nH]c(=S)[nH]c(=O)c2c1C(=O)OC,14
Nc1[nH]c(=S)nc2c1C(c1c(-c3ccccc3)[nH]c3ccc(Cl)cc13)C=C(c1ccccc1)O2,6
N#Cc1c(-c2ccccc2)nc(=S)[nH]c1N1CCN(Cc2ccccc2)CC1,18
COc1cccc(N2CCN(CC#CCOC(=O)c3sc4ncnc(N5CCCCC5)c4c3C)CC2)c1,14
Cn1c(N2CCOCC2)nc(-c2ccco2)c(C#N)c1=O,17
Oc1ccccc1/C=N/n1c(C23CC4CC(CC(C4)C2)C3)nn(CN2CCN(c3ccccc3)CC2)c1=S,12
CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,44
COc1ccc2nc(C)cc(-n3cc(CN4CCN(C(C)C)CC4)nn3)c2c1,14
O=C(COC(Cn1nnnc1Cc1ccccc1)c1ccc(Cl)cc1)N/N=C/c1ccc(Cl)cc1,14
O=C(c1ccc(-n2c(-c3ccccc3)nc3ccccc3c2=O)cc1)N1NC(S)SC1c1ccc(Cl)cc1,21
O=C1C2C(NC3/C(=C/c4ccc(Cl)cc4)CCCC3C2c2ccc(Cl)cc2)NC2NNC([C@H](O)[C@H](O)[C@H](O)CO)N12,18
Cn1cc(CCCNC(=O)CCc2c[nH]c3ccc(Cl)cc23)c2cc(Cl)ccc21,11
COc1ccc(Cl)c(-c2nnc3sc(Cc4c(C)[nH]c5ccc(OC)cc45)nn23)c1,12.37
Cn1ncc2c(NCCc3ccccc3F)ncnc21,16
CCCCCC(O)/C=C/[N+]([O-])=N/[C@@H](COC)[C@H](C)O,10
CCN(CC)c1cccc(OCc2cc(=O)oc3ccc(C)cc23)c1,15
CC(/C=C/c1ccccc1)=N\Nc1ccccc1,8.5
O=C(NC(=S)Nc1ccc(O)cc1)c1cn(CCO)c2c(cc(O)c3ncccc32)c1=O,6
O=C(O)c1ccc(NC(CC(=O)c2cc3ccccc3o2)c2ccccc2)cc1,3
Cc1cccc(OCc2ccccc2-c2nnc(-c3ccc(Cl)cc3)o2)c1,10
S=c1n(CN2CCN(Cc3ccccc3)CC2)nc(C23CC4CC(CC(C4)C2)C3)n1-c1ccc(Cl)cc1,10
N#Cc1c2c(c(NN)[nH]c1=S)CCCC2,0
CCC1[C@@H]2Nc3ccc(Br)cc3C(c3ccccc3)[C@H]2CN1OS(=O)(=O)c1ccc(C)cc1,36
Cc1ccc(C2C(C#N)C(=N)N3C(NC(=O)C4C(c5ccc(Cl)cc5)CSC43)C2C#N)cc1,6
O=C(/C=C/c1ccccc1)Nc1nc(-c2ccc(Cl)cc2)cs1,27
Cc1cc(C)cc(Nc2ccc(N)c3nc[nH]c(=O)c23)c1,6.3
O=C(Cn1c2ccccc2c2nc3ccccc3nc21)N1N=C(c2cc3ccccc3o2)CC1c1ccccc1Cl,9
COc1cc(/C=C/C(=O)C2=C(/C=C/c3ccc(O)c(OC)c3)NC(=O)NC2c2ccc(O)cc2)ccc1O,22
CCOC(=O)C1C(c2cccs2)N(N=O)C(c2cccs2)C(C(=O)OCC)S1(=O)=O,14
Cn1ncc2c(NCCc3c[nH]c4ccccc34)ncnc21,0
CSc1ccc(Cc2nn(CN3CCOCC3)c(=S)n2/N=C/c2ccc(Cl)cc2Cl)cc1,23
COc1ccc2oc(=O)cc(COc3cccc(O)c3)c2c1,25
O=C(c1ccco1)C1C(C(=O)c2ccco2)C(c2ccccc2)C1c1ccccc1,5
O=C(c1ccc[nH]1)C1C(C(=O)c2ccc[nH]2)C(c2ccccc2)C1c1ccccc1,6
Cc1cc(NS(=O)(=O)c2ccc(/N=C/c3c[nH]c4ccccc34)cc2)no1,17
COc1cc(C2CC(=NOC(=O)c3cc(O)c(O)c(O)c3)CC(c3ccc(O)c(OC)c3)N2C)ccc1O,4
